"No.","Time","Source","Destination","Protocol","Length","Info"
"5851","14.577002314","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49180  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797001 TSecr=0 WS=128"
"5852","14.577002337","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46668  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797001 TSecr=0 WS=128"
"5853","14.577002358","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46662  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797001 TSecr=0 WS=128"
"5854","14.577002385","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46648  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797002 TSecr=0 WS=128"
"5855","14.577002413","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46640  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797002 TSecr=0 WS=128"
"5856","14.577311762","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46622  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797002 TSecr=0 WS=128"
"5857","14.577311832","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46608  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797002 TSecr=0 WS=128"
"5858","14.577311860","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46594  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797002 TSecr=0 WS=128"
"5859","14.577311881","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46592  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797002 TSecr=0 WS=128"
"5860","14.577977613","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46582  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797002 TSecr=0 WS=128"
"5861","14.577977705","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46578  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797002 TSecr=0 WS=128"
"5862","14.577977740","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49184  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797002 TSecr=0 WS=128"
"5863","14.577977773","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49186  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797002 TSecr=0 WS=128"
"5864","14.577977803","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49196  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797002 TSecr=0 WS=128"
"5865","14.577977829","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49204  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797002 TSecr=0 WS=128"
"5866","14.578343989","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49214  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797003 TSecr=0 WS=128"
"5867","14.578344069","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49224  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797003 TSecr=0 WS=128"
"5868","14.578344094","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49232  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797003 TSecr=0 WS=128"
"5869","14.578344149","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 51944  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797003 TSecr=0 WS=128"
"5870","14.578344176","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 51942  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797003 TSecr=0 WS=128"
"5871","14.578921723","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 51936  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797003 TSecr=0 WS=128"
"5872","14.578921803","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54704  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797003 TSecr=0 WS=128"
"5873","14.578921845","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54710  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797003 TSecr=0 WS=128"
"5874","14.578921877","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54722  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797003 TSecr=0 WS=128"
"5875","14.579235603","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54730  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797003 TSecr=0 WS=128"
"5876","14.579235673","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54738  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797004 TSecr=0 WS=128"
"5877","14.579235701","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54744  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797004 TSecr=0 WS=128"
"5878","14.579235726","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54750  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797004 TSecr=0 WS=128"
"5879","14.579235746","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54762  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797004 TSecr=0 WS=128"
"5880","14.579532799","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 57176  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797004 TSecr=0 WS=128"
"5881","14.579532896","192.168.87.13","192.168.87.17","TCP","74","59534  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797004 TSecr=0 WS=128"
"5882","14.580051704","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 57168  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797004 TSecr=0 WS=128"
"5883","14.580051784","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 57160  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797004 TSecr=0 WS=128"
"5884","14.580051812","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 57144  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797004 TSecr=0 WS=128"
"5885","14.580051843","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 57132  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797004 TSecr=0 WS=128"
"5886","14.580051871","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 57116  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797005 TSecr=0 WS=128"
"5887","14.580051900","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 57112  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797005 TSecr=0 WS=128"
"5888","14.582443073","192.168.87.13","192.168.87.17","TCP","74","59542  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797007 TSecr=0 WS=128"
"5889","14.585351712","192.168.87.13","192.168.87.17","TCP","74","59550  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797010 TSecr=0 WS=128"
"5890","14.589941104","192.168.87.13","192.168.87.17","TCP","74","59564  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797014 TSecr=0 WS=128"
"5891","14.593321822","192.168.87.13","192.168.87.17","TCP","74","59572  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797018 TSecr=0 WS=128"
"5892","14.596277788","192.168.87.13","192.168.87.17","TCP","74","59582  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797021 TSecr=0 WS=128"
"5893","14.599283895","192.168.87.13","192.168.87.17","TCP","74","59588  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797024 TSecr=0 WS=128"
"5894","14.602798075","192.168.87.13","192.168.87.17","TCP","74","59590  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797027 TSecr=0 WS=128"
"5895","14.605209841","192.168.87.13","192.168.87.17","TCP","74","59606  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797030 TSecr=0 WS=128"
"5896","14.608920736","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54776  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797033 TSecr=0 WS=128"
"5897","14.608920936","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54786  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797033 TSecr=0 WS=128"
"5898","14.608920967","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52082  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797033 TSecr=0 WS=128"
"5899","14.608921001","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52068  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797033 TSecr=0 WS=128"
"5900","14.608921032","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52054  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797034 TSecr=0 WS=128"
"5901","14.609293741","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52040  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797034 TSecr=0 WS=128"
"5902","14.609293819","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52038  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797034 TSecr=0 WS=128"
"5903","14.609293850","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52028  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797034 TSecr=0 WS=128"
"5904","14.609293877","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52020  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797034 TSecr=0 WS=128"
"5905","14.609293909","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49236  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797034 TSecr=0 WS=128"
"5906","14.609293941","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49250  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797034 TSecr=0 WS=128"
"5907","14.609940682","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49256  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797034 TSecr=0 WS=128"
"5908","14.609940761","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46698  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797034 TSecr=0 WS=128"
"5909","14.609940788","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46684  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797034 TSecr=0 WS=128"
"5910","14.609940813","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49260  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797034 TSecr=0 WS=128"
"5911","14.609940836","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49274  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797034 TSecr=0 WS=128"
"5912","14.609940862","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49282  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797034 TSecr=0 WS=128"
"5913","14.609940914","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49294  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797035 TSecr=0 WS=128"
"5914","14.610306450","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49306  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797035 TSecr=0 WS=128"
"5915","14.610306522","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49320  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797035 TSecr=0 WS=128"
"5916","14.610306552","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49326  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797035 TSecr=0 WS=128"
"5917","14.610306579","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52016  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797035 TSecr=0 WS=128"
"5918","14.610306605","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52002  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797035 TSecr=0 WS=128"
"5919","14.610926850","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52000  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797035 TSecr=0 WS=128"
"5920","14.610926937","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54794  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797035 TSecr=0 WS=128"
"5921","14.610926970","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54796  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797035 TSecr=0 WS=128"
"5922","14.610927002","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54804  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797035 TSecr=0 WS=128"
"5923","14.610927031","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54810  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797035 TSecr=0 WS=128"
"5924","14.611280792","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54812  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797036 TSecr=0 WS=128"
"5925","14.611280873","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54824  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797036 TSecr=0 WS=128"
"5926","14.611280903","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54838  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797036 TSecr=0 WS=128"
"5927","14.611280934","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54844  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797036 TSecr=0 WS=128"
"5928","14.611897523","192.168.87.13","192.168.87.17","TCP","74","59616  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797036 TSecr=0 WS=128"
"5929","14.612202815","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 57240  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797036 TSecr=0 WS=128"
"5930","14.612202919","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 57226  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797036 TSecr=0 WS=128"
"5931","14.612202938","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 57212  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797036 TSecr=0 WS=128"
"5932","14.612202957","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 57204  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797036 TSecr=0 WS=128"
"5933","14.612202976","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 57202  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797036 TSecr=0 WS=128"
"5934","14.612202995","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46790  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797036 TSecr=0 WS=128"
"5935","14.612203015","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46776  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797036 TSecr=0 WS=128"
"5936","14.612203035","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46760  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797036 TSecr=0 WS=128"
"5937","14.612212700","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46748  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797036 TSecr=0 WS=128"
"5938","14.612212724","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46736  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797036 TSecr=0 WS=128"
"5939","14.612212743","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46720  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797036 TSecr=0 WS=128"
"5940","14.612212762","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46712  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797036 TSecr=0 WS=128"
"5941","14.612212781","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46706  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797036 TSecr=0 WS=128"
"5942","14.612212799","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 57196  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797036 TSecr=0 WS=128"
"5943","14.612212826","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 57190  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797036 TSecr=0 WS=128"
"5944","14.612212845","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 57186  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797036 TSecr=0 WS=128"
"5945","14.615182241","192.168.87.13","192.168.87.17","TCP","74","59628  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797040 TSecr=0 WS=128"
"5946","14.618191687","192.168.87.13","192.168.87.17","TCP","74","59632  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797043 TSecr=0 WS=128"
"5947","14.621171608","192.168.87.13","192.168.87.17","TCP","74","59642  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797046 TSecr=0 WS=128"
"5948","14.624149666","192.168.87.13","192.168.87.17","TCP","74","59646  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797049 TSecr=0 WS=128"
"5949","14.628074273","192.168.87.13","192.168.87.17","TCP","74","59658  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797052 TSecr=0 WS=128"
"5950","14.630972477","192.168.87.13","192.168.87.17","TCP","74","59670  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797055 TSecr=0 WS=128"
"5951","14.634995967","192.168.87.13","192.168.87.17","TCP","74","59672  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797059 TSecr=0 WS=128"
"5952","14.896056143","PCSSystemtec_3b:83:80","PCSSystemtec_c2:e6:41","ARP","60","Who has 192.168.87.17? Tell 192.168.87.13"
"5953","15.839129466","192.168.87.19","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.251 for any sources"
"5954","15.922803543","PCSSystemtec_3b:83:80","PCSSystemtec_c2:e6:41","ARP","60","Who has 192.168.87.17? Tell 192.168.87.13"
"5955","21.472987456","192.168.87.1","224.0.0.1","IGMPv3","60","Membership Query, general"
"5956","24.313022118","192.168.87.9","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"5957","24.813045925","192.168.87.9","224.0.0.22","IGMPv3","60","Membership Report / Join group 239.255.255.250 for any sources"
"5958","27.812755107","192.168.87.9","224.0.0.22","IGMPv3","62","Membership Report / Join group 239.255.102.18 for any sources / Join group 224.0.0.251 for any sources"
"5959","29.662871649","192.168.87.19","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.251 for any sources"
"5960","30.060793689","192.168.87.1","224.0.0.1","IGMPv3","60","Membership Query, general"
"5961","30.062033293","fe80::1eef:3ff:fe0c:795c","ff02::1","ICMPv6","86","Multicast Listener Query"
"5962","30.070098294","fe80::a00:27ff:fec2:e641","ff02::1:ffc2:e641","ICMPv6","86","Multicast Listener Report"
"5963","30.071063868","fe80::a00:27ff:fec2:e641","ff02::fb","ICMPv6","86","Multicast Listener Report"
"5964","30.076067577","fe80::a00:27ff:fe3b:8380","ff02::1:ff3b:8380","ICMPv6","86","Multicast Listener Report"
"5965","30.312265280","fe80::7881:93e9:628e:33f9","ff02::1:ff8e:33f9","ICMPv6","86","Multicast Listener Report"
"5966","30.312265560","fe80::7881:93e9:628e:33f9","ff02::1:3","ICMPv6","86","Multicast Listener Report"
"5967","30.312265587","fe80::7881:93e9:628e:33f9","ff02::c","ICMPv6","86","Multicast Listener Report"
"5968","31.312295013","192.168.87.9","224.0.0.22","IGMPv3","60","Membership Report / Join group 239.255.102.18 for any sources"
"5969","31.812879172","192.168.87.9","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.251 for any sources"
"5970","32.914222519","192.168.87.9","224.0.0.251","MDNS","354","Standard query response 0x0000 PTR Amaan-Ahmad._dosvc._tcp.local SRV 0 0 7680 Amaan-Ahmad.local TXT"
"5971","32.917882375","fe80::7881:93e9:628e:33f9","ff02::fb","MDNS","374","Standard query response 0x0000 PTR Amaan-Ahmad._dosvc._tcp.local SRV 0 0 7680 Amaan-Ahmad.local TXT"
"5972","32.926884401","192.168.87.19","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.251 for any sources"
"5973","32.930253569","192.168.87.9","224.0.0.251","MDNS","89","Standard query 0x0000 ANY Amaan-Ahmad._dosvc._tcp.local, ""QM"" question"
"5974","32.931339509","fe80::7881:93e9:628e:33f9","ff02::fb","MDNS","109","Standard query 0x0000 ANY Amaan-Ahmad._dosvc._tcp.local, ""QM"" question"
"5975","33.191321679","192.168.87.9","224.0.0.251","MDNS","89","Standard query 0x0000 ANY Amaan-Ahmad._dosvc._tcp.local, ""QM"" question"
"5976","33.191322022","fe80::7881:93e9:628e:33f9","ff02::fb","MDNS","109","Standard query 0x0000 ANY Amaan-Ahmad._dosvc._tcp.local, ""QM"" question"
"5977","33.446435555","192.168.87.9","224.0.0.251","MDNS","89","Standard query 0x0000 ANY Amaan-Ahmad._dosvc._tcp.local, ""QM"" question"
"5978","33.446435811","fe80::7881:93e9:628e:33f9","ff02::fb","MDNS","109","Standard query 0x0000 ANY Amaan-Ahmad._dosvc._tcp.local, ""QM"" question"
"5979","33.697819885","192.168.87.9","224.0.0.251","MDNS","415","Standard query response 0x0000 PTR, cache flush Amaan-Ahmad._dosvc._tcp.local SRV, cache flush 0 0 7680 Amaan-Ahmad.local TXT, cache flush A, cache flush 192.168.87.9 AAAA, cache flush fe80::7881:93e9:628e:33f9"
"5980","33.697820147","fe80::7881:93e9:628e:33f9","ff02::fb","MDNS","435","Standard query response 0x0000 PTR, cache flush Amaan-Ahmad._dosvc._tcp.local SRV, cache flush 0 0 7680 Amaan-Ahmad.local TXT, cache flush A, cache flush 192.168.87.9 AAAA, cache flush fe80::7881:93e9:628e:33f9"
"5981","33.699878604","192.168.87.9","224.0.0.251","MDNS","355","Standard query response 0x0000 SRV, cache flush 0 0 7680 Amaan-Ahmad.local TXT, cache flush A, cache flush 192.168.87.9 AAAA, cache flush fe80::7881:93e9:628e:33f9"
